mass	age	Teff	logg	logL
0.85	2.2509799999999998	4795.0	4.527	-0.49
0.85	2.5361700000000003	4800.0	4.524	-0.49
0.85	2.82136	4805.0	4.522	-0.48
0.85	3.16993	4811.0	4.518	-0.48
0.85	3.55019	4817.0	4.515	-0.47
0.85	3.99382	4825.0	4.511	-0.46
0.85	4.46914	4833.0	4.506	-0.46
0.85	5.03953	4844.0	4.5	-0.45
0.85	5.6416	4855.0	4.494	-0.44
0.85	6.3387400000000005	4869.0	4.487	-0.42
0.85	7.09925	4883.0	4.478	-0.41
0.85	7.95483	4900.0	4.468	-0.39
0.85	8.93716	4920.0	4.456	-0.37
0.85	10.0146	4945.0	4.441	-0.35
0.9	0.0011	3752.0	3.6069999999999998	0.03
0.9	0.00112	3753.0	3.612	0.02
0.9	0.00128	3759.0	3.642	0.0
0.9	0.00141	3764.0	3.6660000000000004	-0.02
0.9	0.00159	3770.0	3.695	-0.05
0.9	0.0017800000000000001	3774.0	3.7239999999999998	-0.08
0.9	0.00203	3780.0	3.7569999999999997	-0.11
0.9	0.0022600000000000003	3784.0	3.786	-0.14
0.9	0.00252	3789.0	3.815	-0.16
0.9	0.00285	3794.0	3.8480000000000003	-0.19
0.9	0.00317	3798.0	3.877	-0.22
0.9	0.00358	3802.0	3.91	-0.25
0.9	0.00403	3806.0	3.943	-0.28
0.9	0.00454	3811.0	3.9760000000000004	-0.31
0.9	0.00503	3815.0	4.004	-0.34
0.9	0.0056700000000000006	3827.0	4.037	-0.37
0.9	0.006379999999999999	3839.0	4.07	-0.39
0.9	0.00716	3849.0	4.101	-0.42
0.9	0.008	3860.0	4.131	-0.45
0.9	0.00891	3870.0	4.16	-0.47
0.9	0.01004	3882.0	4.191	-0.5
0.9	0.01127	3893.0	4.221	-0.52
0.9	0.012759999999999999	3913.0	4.251	-0.54
0.9	0.014180000000000002	3936.0	4.276	-0.56
0.9	0.01589	3963.0	4.301	-0.57
0.9	0.01791	3996.0	4.3260000000000005	-0.58
0.9	0.02005	4039.0	4.3469999999999995	-0.58
0.9	0.02254	4097.0	4.3660000000000005	-0.58
0.9	0.02514	4165.0	4.379	-0.56
0.9	0.02835	4273.0	4.388999999999999	-0.53
0.9	0.03165	4405.0	4.394	-0.48
0.9	0.0357	4574.0	4.3919999999999995	-0.41
0.9	0.039830000000000004	4764.0	4.387	-0.34
0.9	0.04507	4995.0	4.4030000000000005	-0.27
0.9	0.051820000000000005	5010.0	4.482	-0.34
0.9	0.05874	4945.0	4.522	-0.41
0.9	0.06597	4940.0	4.526	-0.41
0.9	0.07637999999999999	4944.0	4.525	-0.41
0.9	0.08319	4945.0	4.524	-0.41
0.9	0.09136	4948.0	4.524	-0.41
0.9	0.10117000000000001	4950.0	4.523	-0.41
0.9	0.11295	4951.0	4.522	-0.4
0.9	0.12707000000000002	4952.0	4.521	-0.4
0.9	0.14402	4953.0	4.521	-0.4
0.9	0.16435999999999998	4953.0	4.52	-0.4
0.9	0.18877	4952.0	4.519	-0.4
0.9	0.21806999999999999	4951.0	4.518	-0.4
0.9	0.24975	4951.0	4.518	-0.4
0.9	0.28144	4951.0	4.5169999999999995	-0.4
0.9	0.31313	4951.0	4.516	-0.4
0.9	0.34481999999999996	4951.0	4.515	-0.4
0.9	0.37651	4951.0	4.515	-0.4
0.9	0.40819	4951.0	4.513999999999999	-0.4
0.9	0.47157	4951.0	4.513	-0.4
0.9	0.50326	4951.0	4.512	-0.39
0.9	0.56663	4952.0	4.512	-0.39
0.9	0.6617	4952.0	4.51	-0.39
0.9	0.7250800000000001	4953.0	4.5089999999999995	-0.39
0.9	0.82014	4955.0	4.508	-0.39
0.9	0.9152	4957.0	4.507	-0.39
0.9	1.01027	4958.0	4.506	-0.39
0.9	1.1370200000000001	4960.0	4.504	-0.38
0.9	1.26377	4962.0	4.503	-0.38
0.9	1.42221	4966.0	4.501	-0.38
0.9	1.6123399999999999	4969.0	4.499	-0.37
0.9	1.80247	4974.0	4.497	-0.37
0.9	2.02429	4977.0	4.494	-0.37
0.9	2.2461	4983.0	4.4910000000000005	-0.36
0.9	2.5313	4989.0	4.488	-0.36
0.9	2.8481799999999997	4996.0	4.484	-0.35
0.9	3.16506	5003.0	4.48	-0.34
0.9	3.577	5011.0	4.475	-0.34
0.9	3.98895	5020.0	4.47	-0.33
0.9	4.49596	5032.0	4.463	-0.32
0.9	5.03466	5044.0	4.456	-0.31
0.9	5.63673	5058.0	4.447	-0.29
0.9	6.33387	5075.0	4.436	-0.28
0.9	7.09438	5093.0	4.4239999999999995	-0.26
0.9	7.949960000000001	5114.0	4.408	-0.23
0.9	8.93229	5138.0	4.388	-0.21
0.9	10.0097	5165.0	4.361000000000001	-0.17
0.95	0.00101	3776.0	3.5610000000000004	0.11
0.95	0.00114	3781.0	3.59	0.08
0.95	0.0012699999999999999	3786.0	3.6189999999999998	0.06
0.95	0.0014199999999999998	3791.0	3.648	0.03
0.95	0.00161	3797.0	3.681	0.0
0.95	0.0018	3802.0	3.71	-0.03
0.95	0.002	3807.0	3.739	-0.05
0.95	0.0022600000000000003	3813.0	3.772	-0.08
0.95	0.0025399999999999997	3819.0	3.806	-0.12
0.95	0.00282	3825.0	3.8339999999999996	-0.14
0.95	0.00317	3831.0	3.8680000000000003	-0.17
0.95	0.0035700000000000003	3836.0	3.9010000000000002	-0.2
0.95	0.0040100000000000005	3841.0	3.9339999999999997	-0.23
0.95	0.00451	3847.0	3.968	-0.27
0.95	0.00507	3852.0	4.001	-0.3
0.95	0.0057	3865.0	4.034	-0.32
0.95	0.00639	3875.0	4.065	-0.35
0.95	0.00713	3885.0	4.095	-0.38
0.95	0.00805	3897.0	4.128	-0.4
0.95	0.00892	3915.0	4.155	-0.42
0.95	0.01013	3939.0	4.188	-0.44
0.95	0.011290000000000001	3961.0	4.215	-0.46
0.95	0.01269	3986.0	4.244	-0.48
0.95	0.014190000000000001	4012.0	4.269	-0.49
0.95	0.01596	4048.0	4.294	-0.5
0.95	0.017830000000000002	4091.0	4.314	-0.51
0.95	0.02	4147.0	4.332	-0.5
0.95	0.02246	4225.0	4.346	-0.48
0.95	0.025230000000000002	4337.0	4.355	-0.44
0.95	0.028260000000000004	4472.0	4.3580000000000005	-0.39
0.95	0.031639999999999995	4641.0	4.353	-0.32
0.95	0.03556	4872.0	4.343999999999999	-0.23
0.95	0.04021	5126.0	4.356	-0.15
0.95	0.04547	5172.0	4.436	-0.22
0.95	0.05032	5122.0	4.484	-0.28
0.95	0.0586	5110.0	4.494	-0.3
0.95	0.06724	5113.0	4.494	-0.3
0.95	0.0729	5116.0	4.493	-0.3
0.95	0.07969	5118.0	4.493	-0.29
0.95	0.09762	5116.0	4.492	-0.29
0.95	0.10935	5116.0	4.4910000000000005	-0.29
0.95	0.12343	5114.0	4.49	-0.29
0.95	0.14032999999999998	5114.0	4.49	-0.29
0.95	0.1606	5114.0	4.489	-0.29
0.95	0.18492999999999998	5117.0	4.488	-0.29
0.95	0.21413000000000001	5120.0	4.487	-0.29
0.95	0.24581999999999998	5123.0	4.485	-0.29
0.95	0.2775	5125.0	4.484	-0.28
0.95	0.30919	5126.0	4.484	-0.28
0.95	0.34088	5127.0	4.4830000000000005	-0.28
0.95	0.37256999999999996	5127.0	4.4830000000000005	-0.28
0.95	0.40425	5127.0	4.482	-0.28
0.95	0.43593999999999994	5129.0	4.482	-0.28
0.95	0.46763000000000005	5129.0	4.481	-0.28
0.95	0.53101	5130.0	4.48	-0.28
0.95	0.5627	5130.0	4.479	-0.28
0.95	0.65776	5131.0	4.478	-0.27
0.95	0.72114	5132.0	4.477	-0.27
0.95	0.8162	5133.0	4.475	-0.27
0.95	0.9112600000000001	5136.0	4.474	-0.27
0.95	1.00633	5138.0	4.4719999999999995	-0.27
0.95	1.1330799999999999	5140.0	4.47	-0.26
0.95	1.25983	5144.0	4.468999999999999	-0.26
0.95	1.4182700000000001	5148.0	4.466	-0.26
0.95	1.6084	5151.0	4.463	-0.25
0.95	1.79853	5156.0	4.46	-0.25
0.95	2.02035	5162.0	4.457	-0.24
0.95	2.2421599999999997	5167.0	4.454	-0.24
0.95	2.52736	5174.0	4.449	-0.23
0.95	2.84424	5181.0	4.444	-0.22
0.95	3.1928099999999997	5189.0	4.438	-0.22
0.95	3.57306	5199.0	4.431	-0.21
0.95	3.98501	5208.0	4.4239999999999995	-0.19
0.95	4.49202	5220.0	4.414	-0.18
0.95	5.03072	5234.0	4.4030000000000005	-0.17
0.95	5.63279	5248.0	4.388999999999999	-0.15
0.95	6.32993	5265.0	4.373	-0.12
0.95	7.090439999999999	5283.0	4.352	-0.1
0.95	7.94602	5303.0	4.325	-0.06
0.95	8.92835	5320.0	4.288	-0.02
0.95	10.0057	5322.0	4.2410000000000005	0.03
1.0	0.001	3810.0	3.575	0.13
1.0	0.0011300000000000001	3816.0	3.6039999999999996	0.11
1.0	0.0012699999999999999	3821.0	3.633	0.08
1.0	0.0014199999999999998	3826.0	3.662	0.05
1.0	0.00159	3832.0	3.69	0.03
1.0	0.0017800000000000001	3837.0	3.719	0.0
1.0	0.00202	3842.0	3.753	-0.03
1.0	0.00225	3848.0	3.781	-0.06
1.0	0.00255	3854.0	3.815	-0.09
1.0	0.00283	3859.0	3.844	-0.11
1.0	0.0031899999999999997	3865.0	3.877	-0.14
1.0	0.00361	3872.0	3.911	-0.17
1.0	0.004	3877.0	3.9389999999999996	-0.2
1.0	0.00451	3883.0	3.9730000000000003	-0.23
1.0	0.0050799999999999994	3890.0	4.005	-0.26
1.0	0.00569	3904.0	4.0360000000000005	-0.29
1.0	0.00636	3930.0	4.066	-0.3
1.0	0.00717	3954.0	4.1	-0.33
1.0	0.007940000000000001	3971.0	4.127	-0.35
1.0	0.009009999999999999	3993.0	4.16	-0.37
1.0	0.01004	4011.0	4.187	-0.39
1.0	0.01127	4033.0	4.215	-0.41
1.0	0.0126	4060.0	4.24	-0.42
1.0	0.014159999999999999	4095.0	4.263999999999999	-0.43
1.0	0.01598	4143.0	4.2860000000000005	-0.43
1.0	0.0179	4200.0	4.303	-0.43
1.0	0.020069999999999998	4287.0	4.316	-0.4
1.0	0.02248	4396.0	4.323	-0.37
1.0	0.02528	4539.0	4.323	-0.31
1.0	0.02829	4722.0	4.314	-0.23
1.0	0.031689999999999996	4970.0	4.303	-0.13
1.0	0.0356	5225.0	4.303999999999999	-0.05
1.0	0.04068	5308.0	4.4	-0.12
1.0	0.04635	5271.0	4.456	-0.18
1.0	0.05113	5270.0	4.461	-0.19
1.0	0.05803	5270.0	4.463	-0.19
1.0	0.06795	5264.0	4.463	-0.19
1.0	0.07445	5263.0	4.462	-0.19
1.0	0.08225	5261.0	4.462	-0.19
1.0	0.09161	5263.0	4.46	-0.19
1.0	0.10282999999999999	5265.0	4.46	-0.19
1.0	0.11631	5266.0	4.458	-0.19
1.0	0.13248	5271.0	4.457	-0.18
1.0	0.15188	5277.0	4.456	-0.18
1.0	0.17515999999999998	5283.0	4.455	-0.18
1.0	0.2031	5286.0	4.454	-0.18
1.0	0.23479	5288.0	4.453	-0.18
1.0	0.26648	5289.0	4.452	-0.17
1.0	0.29817	5291.0	4.4510000000000005	-0.17
1.0	0.32985	5292.0	4.4510000000000005	-0.17
1.0	0.36154000000000003	5292.0	4.45	-0.17
1.0	0.39323	5292.0	4.449	-0.17
1.0	0.42491999999999996	5293.0	4.448	-0.17
1.0	0.45661	5293.0	4.448	-0.17
1.0	0.51998	5294.0	4.446000000000001	-0.17
1.0	0.58336	5295.0	4.445	-0.16
1.0	0.64673	5297.0	4.444	-0.16
1.0	0.71011	5298.0	4.442	-0.16
1.0	0.8051699999999999	5300.0	4.441	-0.16
1.0	0.9002399999999999	5302.0	4.438	-0.16
1.0	1.02699	5304.0	4.436	-0.15
1.0	1.12206	5306.0	4.434	-0.15
1.0	1.2805	5310.0	4.431	-0.15
1.0	1.4389399999999999	5315.0	4.428	-0.14
1.0	1.6141	5319.0	4.4239999999999995	-0.14
1.0	1.80423	5324.0	4.42	-0.13
1.0	2.02605	5328.0	4.416	-0.12
1.0	2.2478599999999997	5333.0	4.4110000000000005	-0.12
1.0	2.53306	5341.0	4.405	-0.11
1.0	2.84994	5348.0	4.397	-0.1
1.0	3.16682	5355.0	4.39	-0.09
1.0	3.57876	5365.0	4.38	-0.08
1.0	3.99071	5375.0	4.369	-0.06
1.0	4.497719999999999	5386.0	4.354	-0.04
1.0	5.03642	5399.0	4.338	-0.02
1.0	5.63849	5413.0	4.3180000000000005	0.0
1.0	6.33563	5429.0	4.292	0.03
1.0	7.096139999999999	5439.0	4.2589999999999995	0.07
1.0	7.95172	5434.0	4.217	0.11
1.0	8.93405	5401.0	4.159	0.16
1.05	0.0010199999999999999	3841.0	3.57	0.17
1.05	0.00114	3846.0	3.5989999999999998	0.15
1.05	0.00128	3851.0	3.627	0.12
1.05	0.00143	3857.0	3.656	0.09
1.05	0.00159	3862.0	3.685	0.07
1.05	0.0018100000000000002	3868.0	3.719	0.04
1.05	0.00201	3873.0	3.747	0.01
1.05	0.00227	3879.0	3.781	-0.02
1.05	0.00252	3883.0	3.81	-0.05
1.05	0.00285	3890.0	3.843	-0.08
1.05	0.00321	3896.0	3.877	-0.11
1.05	0.0035700000000000003	3906.0	3.906	-0.13
1.05	0.00402	3928.0	3.9389999999999996	-0.16
1.05	0.00451	3953.0	3.972	-0.18
1.05	0.00505	3977.0	4.004	-0.2
1.05	0.0057	3999.0	4.039	-0.23
1.05	0.00633	4009.0	4.0680000000000005	-0.25
1.05	0.0071	4020.0	4.099	-0.28
1.05	0.00804	4036.0	4.132	-0.3
1.05	0.00895	4052.0	4.159	-0.32
1.05	0.01005	4075.0	4.187	-0.34
1.05	0.01135	4105.0	4.2139999999999995	-0.35
1.05	0.01261	4137.0	4.235	-0.36
1.05	0.014219999999999998	4184.0	4.256	-0.36
1.05	0.01592	4248.0	4.272	-0.35
1.05	0.017830000000000002	4332.0	4.285	-0.33
1.05	0.01995	4438.0	4.292	-0.3
1.05	0.02239	4581.0	4.29	-0.24
1.05	0.02514	4774.0	4.2780000000000005	-0.16
1.05	0.02823	5038.0	4.263	-0.05
1.05	0.031889999999999995	5319.0	4.252	0.06
1.05	0.03576	5435.0	4.3389999999999995	0.01
1.05	0.04124	5406.0	4.42	-0.08
1.05	0.04518	5404.0	4.428	-0.09
1.05	0.050839999999999996	5398.0	4.43	-0.1
1.05	0.059	5395.0	4.428999999999999	-0.1
1.05	0.06435	5395.0	4.428	-0.09
1.05	0.07845	5401.0	4.426	-0.09
1.05	0.08768	5405.0	4.4239999999999995	-0.09
1.05	0.09876	5411.0	4.423	-0.08
1.05	0.11205	5420.0	4.422	-0.08
1.05	0.128	5426.0	4.42	-0.08
1.05	0.14714000000000002	5433.0	4.419	-0.07
1.05	0.17010999999999998	5435.0	4.419	-0.07
1.05	0.19767	5438.0	4.418	-0.07
1.05	0.22935999999999998	5439.0	4.417	-0.07
1.05	0.26104	5440.0	4.416	-0.07
1.05	0.29273000000000005	5441.0	4.415	-0.07
1.05	0.32442	5443.0	4.414	-0.07
1.05	0.35611	5443.0	4.413	-0.06
1.05	0.3878	5444.0	4.412	-0.06
1.05	0.41948	5444.0	4.4110000000000005	-0.06
1.05	0.45116999999999996	5445.0	4.4110000000000005	-0.06
1.05	0.48286	5445.0	4.41	-0.06
1.05	0.51455	5446.0	4.409	-0.06
1.05	0.57793	5446.0	4.407	-0.06
1.05	0.6413	5448.0	4.406000000000001	-0.06
1.05	0.73637	5450.0	4.4030000000000005	-0.05
1.05	0.79974	5451.0	4.402	-0.05
1.05	0.89481	5454.0	4.4	-0.05
1.05	1.02156	5456.0	4.396	-0.04
1.05	1.14831	5459.0	4.393	-0.04
1.05	1.27506	5463.0	4.39	-0.03
1.05	1.4335	5465.0	4.386	-0.03
1.05	1.59194	5470.0	4.382	-0.02
1.05	1.78207	5474.0	4.376	-0.02
1.05	2.00389	5480.0	4.371	-0.01
1.05	2.25739	5487.0	4.364	0.0
1.05	2.54259	5493.0	4.355	0.01
1.05	2.8277799999999997	5500.0	4.3469999999999995	0.02
1.05	3.17635	5509.0	4.336	0.03
1.05	3.55661	5518.0	4.323	0.05
1.05	4.00024	5528.0	4.3069999999999995	0.07
1.05	4.47556	5540.0	4.289	0.09
1.05	5.01426	5551.0	4.266	0.12
1.05	5.64802	5556.0	4.235	0.15
1.05	6.31347	5548.0	4.2	0.18
1.05	7.10567	5514.0	4.148	0.22
1.1	0.001	3871.0	3.571	0.21
1.1	0.00112	3876.0	3.5989999999999998	0.18
1.1	0.00126	3882.0	3.628	0.15
1.1	0.00144	3888.0	3.662	0.12
1.1	0.0016	3893.0	3.6910000000000003	0.1
1.1	0.00179	3898.0	3.719	0.07
1.1	0.00202	3910.0	3.753	0.04
1.1	0.00225	3925.0	3.781	0.02
1.1	0.00253	3943.0	3.815	-0.01
1.1	0.00286	3963.0	3.8489999999999998	-0.03
1.1	0.00321	3984.0	3.8819999999999997	-0.06
1.1	0.00355	4002.0	3.912	-0.08
1.1	0.00404	4014.0	3.949	-0.11
1.1	0.004520000000000001	4024.0	3.98	-0.14
1.1	0.00503	4035.0	4.011	-0.16
1.1	0.0056700000000000006	4046.0	4.043	-0.19
1.1	0.00636	4058.0	4.074	-0.21
1.1	0.007109999999999999	4072.0	4.103	-0.24
1.1	0.008020000000000001	4092.0	4.133	-0.26
1.1	0.009	4114.0	4.16	-0.28
1.1	0.01005	4142.0	4.184	-0.29
1.1	0.011290000000000001	4178.0	4.207	-0.3
1.1	0.0126	4224.0	4.226	-0.3
1.1	0.01425	4293.0	4.244	-0.29
1.1	0.01595	4375.0	4.255	-0.27
1.1	0.01784	4482.0	4.261	-0.23
1.1	0.01998	4627.0	4.257	-0.17
1.1	0.02249	4833.0	4.243	-0.08
1.1	0.02518	5087.0	4.2219999999999995	0.03
1.1	0.02837	5381.0	4.2	0.15
1.1	0.03207	5556.0	4.295	0.11
1.1	0.03636	5534.0	4.382	0.02
1.1	0.04138	5523.0	4.395	0.0
1.1	0.04662	5517.0	4.396	0.0
1.1	0.05417	5520.0	4.394	0.0
1.1	0.05911	5522.0	4.3919999999999995	0.0
1.1	0.06504	5530.0	4.391	0.01
1.1	0.07215	5539.0	4.388999999999999	0.01
1.1	0.08069	5550.0	4.388	0.01
1.1	0.09093	5560.0	4.387	0.02
1.1	0.10322	5568.0	4.386	0.02
1.1	0.11797	5574.0	4.385	0.03
1.1	0.13568	5580.0	4.385	0.03
1.1	0.15692	5582.0	4.3839999999999995	0.03
1.1	0.18241	5585.0	4.383	0.03
1.1	0.213	5586.0	4.382	0.03
1.1	0.24469000000000002	5587.0	4.381	0.03
1.1	0.27637	5589.0	4.38	0.03
1.1	0.30806	5590.0	4.379	0.04
1.1	0.33975	5590.0	4.378	0.04
1.1	0.37144	5591.0	4.377	0.04
1.1	0.40313000000000004	5591.0	4.376	0.04
1.1	0.43482	5592.0	4.375	0.04
1.1	0.4665	5594.0	4.374	0.04
1.1	0.52988	5595.0	4.372	0.04
1.1	0.59325	5596.0	4.37	0.05
1.1	0.65663	5596.0	4.368	0.05
1.1	0.72001	5598.0	4.3660000000000005	0.05
1.1	0.81507	5600.0	4.364	0.06
1.1	0.91014	5601.0	4.361000000000001	0.06
1.1	1.0052	5604.0	4.3580000000000005	0.06
1.1	1.13195	5607.0	4.354	0.07
1.1	1.29039	5610.0	4.349	0.07
1.1	1.41715	5613.0	4.345	0.08
1.1	1.60727	5618.0	4.3389999999999995	0.09
1.1	1.7974	5623.0	4.333	0.09
1.1	2.0192200000000002	5629.0	4.325	0.1
1.1	2.2410400000000004	5634.0	4.317	0.11
1.1	2.52623	5642.0	4.3069999999999995	0.12
1.1	2.84311	5649.0	4.295	0.14
1.1	3.19168	5657.0	4.281000000000001	0.16
1.1	3.57194	5666.0	4.263999999999999	0.17
1.1	3.98388	5674.0	4.245	0.2
1.1	4.49089	5677.0	4.218999999999999	0.22
1.1	5.02959	5665.0	4.188	0.25
1.1	5.62449	5598.0	4.154	0.26
1.1	6.31732	5490.0	4.101	0.28
1.15	0.00101	3899.0	3.576	0.23
1.15	0.0011300000000000001	3916.0	3.605	0.21
1.15	0.0012699999999999999	3932.0	3.634	0.19
1.15	0.0014199999999999998	3947.0	3.6630000000000003	0.17
1.15	0.0016	3966.0	3.697	0.14
1.15	0.0017800000000000001	3980.0	3.725	0.12
1.15	0.00201	3998.0	3.759	0.09
1.15	0.0022600000000000003	4009.0	3.792	0.06
1.15	0.00255	4018.0	3.826	0.04
1.15	0.00282	4026.0	3.855	0.01
1.15	0.00317	4036.0	3.889	-0.02
1.15	0.0035600000000000002	4046.0	3.9210000000000003	-0.05
1.15	0.00399	4056.0	3.952	-0.07
1.15	0.00451	4068.0	3.986	-0.1
1.15	0.0050100000000000006	4078.0	4.015	-0.13
1.15	0.00563	4091.0	4.045	-0.15
1.15	0.00639	4108.0	4.078	-0.18
1.15	0.0071200000000000005	4126.0	4.104	-0.2
1.15	0.008	4149.0	4.131	-0.21
1.15	0.00894	4175.0	4.155	-0.23
1.15	0.01005	4212.0	4.178	-0.23
1.15	0.01122	4260.0	4.197	-0.23
1.15	0.0127	4327.0	4.215	-0.22
1.15	0.014219999999999998	4409.0	4.226	-0.2
1.15	0.0159	4515.0	4.231	-0.17
1.15	0.01781	4660.0	4.227	-0.11
1.15	0.02002	4866.0	4.211	-0.02
1.15	0.02242	5113.0	4.184	0.1
1.15	0.02515	5410.0	4.151	0.23
1.15	0.028710000000000003	5681.0	4.245	0.22
1.15	0.03205	5665.0	4.343	0.12
1.15	0.03573	5642.0	4.364	0.09
1.15	0.0421	5638.0	4.363	0.09
1.15	0.04513	5642.0	4.361000000000001	0.09
1.15	0.053110000000000004	5656.0	4.359	0.1
1.15	0.05832999999999999	5668.0	4.357	0.1
1.15	0.0646	5682.0	4.356	0.11
1.15	0.07213	5695.0	4.355	0.11
1.15	0.08116	5706.0	4.354	0.12
1.15	0.09199	5713.0	4.354	0.12
1.15	0.10499000000000001	5721.0	4.354	0.12
1.15	0.12059	5727.0	4.353	0.12
1.15	0.13932	5731.0	4.352	0.13
1.15	0.16178	5733.0	4.352	0.13
1.15	0.18874000000000002	5736.0	4.351	0.13
1.15	0.22043000000000001	5737.0	4.35	0.13
1.15	0.25211999999999996	5739.0	4.349	0.13
1.15	0.28381	5740.0	4.3469999999999995	0.13
1.15	0.3155	5741.0	4.346	0.13
1.15	0.34718000000000004	5742.0	4.345	0.14
1.15	0.37887	5742.0	4.343999999999999	0.14
1.15	0.41056000000000004	5744.0	4.343	0.14
1.15	0.44225	5744.0	4.342	0.14
1.15	0.47393	5745.0	4.341	0.14
1.15	0.50562	5745.0	4.34	0.14
1.15	0.569	5746.0	4.338	0.15
1.15	0.63238	5748.0	4.335	0.15
1.15	0.72744	5749.0	4.332	0.15
1.15	0.8225	5750.0	4.329	0.16
1.15	0.9175700000000001	5752.0	4.325	0.16
1.15	1.01263	5754.0	4.322	0.16
1.15	1.13939	5757.0	4.317	0.17
1.15	1.26614	5760.0	4.313	0.17
1.15	1.42458	5764.0	4.3069999999999995	0.18
1.15	1.61471	5768.0	4.2989999999999995	0.19
1.15	1.80483	5773.0	4.292	0.2
1.15	2.02665	5777.0	4.282	0.21
1.15	2.24847	5782.0	4.273	0.22
1.15	2.53366	5788.0	4.26	0.24
1.15	2.81885	5793.0	4.246	0.25
1.15	3.16742	5798.0	4.228	0.27
1.15	3.5793699999999995	5797.0	4.205	0.29
1.15	3.99131	5785.0	4.18	0.31
1.15	4.47549	5735.0	4.146	0.33
1.15	5.02479	5629.0	4.102	0.34
1.2	0.00101	3978.0	3.583	0.28
1.2	0.0011300000000000001	3995.0	3.612	0.26
1.2	0.00128	4011.0	3.645	0.23
1.2	0.00143	4021.0	3.674	0.21
1.2	0.00158	4030.0	3.7030000000000003	0.18
1.2	0.00179	4039.0	3.736	0.15
1.2	0.00202	4048.0	3.77	0.12
1.2	0.00224	4055.0	3.799	0.1
1.2	0.00253	4063.0	3.832	0.07
1.2	0.00285	4071.0	3.866	0.04
1.2	0.00321	4079.0	3.898	0.01
1.2	0.00359	4089.0	3.929	-0.02
1.2	0.0040100000000000005	4098.0	3.9589999999999996	-0.04
1.2	0.004529999999999999	4110.0	3.991	-0.07
1.2	0.00502	4122.0	4.018	-0.09
1.2	0.0057	4138.0	4.05	-0.12
1.2	0.00636	4156.0	4.0760000000000005	-0.14
1.2	0.00715	4179.0	4.103	-0.16
1.2	0.00799	4206.0	4.127	-0.17
1.2	0.00899	4245.0	4.15	-0.17
1.2	0.01005	4291.0	4.169	-0.18
1.2	0.01126	4352.0	4.186	-0.17
1.2	0.012629999999999999	4433.0	4.197	-0.15
1.2	0.014130000000000002	4539.0	4.202	-0.11
1.2	0.01595	4691.0	4.198	-0.05
1.2	0.017830000000000002	4885.0	4.181	0.04
1.2	0.01999	5126.0	4.148	0.15
1.2	0.02241	5428.0	4.1080000000000005	0.29
1.2	0.025230000000000002	5770.0	4.166	0.34
1.2	0.02852	5793.0	4.308	0.21
1.2	0.03223	5757.0	4.336	0.17
1.2	0.03744	5761.0	4.332	0.17
1.2	0.03991	5766.0	4.331	0.18
1.2	0.046439999999999995	5793.0	4.328	0.19
1.2	0.05072	5810.0	4.327	0.19
1.2	0.062	5844.0	4.3260000000000005	0.2
1.2	0.06938	5857.0	4.3260000000000005	0.21
1.2	0.07825	5868.0	4.3260000000000005	0.21
1.2	0.08888	5876.0	4.3260000000000005	0.21
1.2	0.10164	5882.0	4.3260000000000005	0.22
1.2	0.11696	5884.0	4.3260000000000005	0.22
1.2	0.1328	5888.0	4.325	0.22
1.2	0.14864000000000002	5890.0	4.324	0.22
1.2	0.16449	5893.0	4.324	0.22
1.2	0.18033	5894.0	4.323	0.22
1.2	0.19618	5895.0	4.323	0.22
1.2	0.21202	5897.0	4.322	0.22
1.2	0.22787	5897.0	4.321000000000001	0.22
1.2	0.25955	5899.0	4.32	0.23
1.2	0.29124	5901.0	4.319	0.23
1.2	0.32293	5902.0	4.3180000000000005	0.23
1.2	0.37046	5903.0	4.316	0.23
1.2	0.40215	5905.0	4.314	0.23
1.2	0.44968	5906.0	4.312	0.24
1.2	0.5130600000000001	5909.0	4.31	0.24
1.2	0.57643	5910.0	4.3069999999999995	0.24
1.2	0.63981	5913.0	4.303999999999999	0.25
1.2	0.7190300000000001	5917.0	4.301	0.25
1.2	0.79825	5920.0	4.297	0.26
1.2	0.89331	5924.0	4.293	0.26
1.2	1.0042200000000001	5928.0	4.288	0.27
1.2	1.1309799999999999	5933.0	4.282	0.27
1.2	1.27357	5939.0	4.275	0.28
1.2	1.4161700000000002	5944.0	4.268	0.29
1.2	1.59045	5951.0	4.2589999999999995	0.3
1.2	1.7805799999999998	5958.0	4.249	0.32
1.2	2.0024	5965.0	4.236000000000001	0.33
1.2	2.2400599999999997	5970.0	4.2219999999999995	0.35
1.2	2.52525	5966.0	4.203	0.36
1.2	2.82629	5947.0	4.181	0.38
1.2	3.1711099999999997	5899.0	4.152	0.39
1.2	3.5566400000000002	5808.0	4.114	0.41
1.2	3.98268	5683.0	4.07	0.41
1.3	0.0010199999999999999	4098.0	3.597	0.35
1.3	0.0011300000000000001	4107.0	3.6260000000000003	0.33
1.3	0.00126	4113.0	3.654	0.3
1.3	0.00143	4120.0	3.688	0.27
1.3	0.00159	4126.0	3.717	0.24
1.3	0.0018	4130.0	3.75	0.21
1.3	0.00203	4136.0	3.784	0.18
1.3	0.0022600000000000003	4141.0	3.813	0.15
1.3	0.00255	4147.0	3.845	0.12
1.3	0.00286	4153.0	3.877	0.1
1.3	0.0032	4160.0	3.906	0.07
1.3	0.0035700000000000003	4169.0	3.9339999999999997	0.04
1.3	0.00402	4180.0	3.965	0.02
